"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"149","14.438749","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3595, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"150","14.541151","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3596, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"151","14.643537","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3597, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"152","14.745948","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3598, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"153","14.848683","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3599, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"154","14.950752","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3600, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"155","15.052835","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3601, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"156","15.155555","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3602, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"157","15.257958","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3603, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"158","15.360327","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3604, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"159","15.462732","0a:cc:e9:84:46:79","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=3605, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"160","15.565158","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3606, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"161","15.667529","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3607, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"162","15.769949","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3608, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"163","15.872698","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3609, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"164","15.974743","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3610, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"165","16.077364","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3611, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"166","16.179530","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3612, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"167","16.281949","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3613, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"168","16.384354","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3614, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"169","16.486744","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3615, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"170","16.589152","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3616, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"171","16.691621","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3617, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"172","16.793956","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3618, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"173","16.896660","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3619, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"174","16.998737","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3620, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"175","17.101144","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3621, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"176","17.203561","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3622, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"177","17.305937","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3623, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"178","17.408200","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3624, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"179","17.510748","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3625, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"180","17.613151","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3626, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"181","17.715533","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3627, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"182","17.817982","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3628, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"183","17.920659","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3629, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"184","18.022786","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3630, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"185","18.125136","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3631, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"186","18.227544","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3632, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"187","18.329960","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3633, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"188","18.432359","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3634, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"189","18.534717","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3635, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"190","18.637142","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3636, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"191","18.739559","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3637, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"192","18.841934","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3638, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"193","18.944653","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3639, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"194","19.046711","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3640, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"195","19.149178","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3641, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"196","19.251553","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3642, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"197","19.353962","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3643, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"198","19.456387","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3644, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"199","19.558756","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3645, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"200","19.661200","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3646, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"201","19.763608","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3647, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"202","19.865938","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3648, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"203","19.968755","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3649, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"204","20.070750","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3650, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"205","20.173151","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3651, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"206","20.275530","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3652, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"207","20.377960","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3653, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"208","20.480359","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3654, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"209","20.582752","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3655, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"210","20.684997","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3656, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"211","20.787541","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3657, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"212","20.889960","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3658, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"213","20.992683","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3659, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"214","21.094734","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3660, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"215","21.197142","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3661, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"216","21.299537","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3662, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"217","21.401947","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3663, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"218","21.504350","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3664, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"219","21.606774","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3665, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"220","21.709156","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3666, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"221","21.811557","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3667, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"222","21.913963","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3668, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"223","22.016678","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3669, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"224","22.118751","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3670, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"225","22.221151","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3671, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"226","22.323552","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3672, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"227","22.425974","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3673, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"230","22.528339","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3676, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"231","22.630739","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3677, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"232","22.733166","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3678, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"233","22.835554","0a:cc:e9:84:46:79","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=3679, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"234","22.937968","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3680, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"235","23.040664","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3681, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"236","23.142739","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3682, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"237","23.245162","0a:cc:e9:84:46:79","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=3683, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"238","23.347539","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3684, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"239","23.449966","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3685, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"240","23.552368","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3686, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"241","23.654731","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3687, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"242","23.757028","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3688, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"243","23.859557","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3689, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"244","23.961944","0a:cc:e9:84:46:79","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=3690, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"245","24.064362","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3691, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"246","24.166766","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3692, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"247","24.269150","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3693, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"248","24.371600","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3694, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"249","24.473940","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3695, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"250","24.576339","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3696, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"251","24.678767","0a:cc:e9:84:46:79","Broadcast","802.11","426","-57 dBm","-92 dBm","35 dB","","6","Beacon frame, SN=3697, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"252","24.781143","0a:cc:e9:84:46:79","Broadcast","802.11","426","-58 dBm","-92 dBm","34 dB","","6","Beacon frame, SN=3698, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"253","24.883540","0a:cc:e9:84:46:79","Broadcast","802.11","426","-56 dBm","-92 dBm","36 dB","","6","Beacon frame, SN=3699, FN=0, Flags=........C, BI=100, SSID=Z5241154"
