"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","MCS index","Data rate","Info"
"138","14.029023","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=76, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"139","14.131425","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=77, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"140","14.233884","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=78, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"141","14.336243","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=79, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"142","14.438985","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=80, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"143","14.541044","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=81, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"144","14.643440","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=82, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"145","14.745897","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=83, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"146","14.848242","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=84, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"147","14.950412","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=85, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"148","15.053055","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=86, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"149","15.155438","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=87, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"150","15.257849","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=88, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"151","15.360096","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=89, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"152","15.462928","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=90, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"153","15.565031","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=91, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"154","15.667498","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=92, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"155","15.769828","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=93, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"156","15.872668","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=94, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"157","15.974629","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=95, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"158","16.077037","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=96, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"159","16.179444","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=97, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"160","16.281855","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=98, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"161","16.384229","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=99, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"162","16.486882","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=100, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"163","16.589050","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=101, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"164","16.691439","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=102, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"165","16.793837","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=103, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"166","16.896224","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=104, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"167","16.998663","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=105, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"168","17.101009","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=106, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"169","17.203427","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=107, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"170","17.305848","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=108, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"171","17.408261","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=109, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"172","17.510933","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=110, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"173","17.613025","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=111, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"174","17.715429","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=112, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"175","17.817868","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=113, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"176","17.920261","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=114, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"177","18.022654","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=115, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"178","18.125036","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=116, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"179","18.227442","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=117, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"180","18.329863","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=118, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"181","18.432272","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=119, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"182","18.535031","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=120, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"183","18.636891","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=121, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"184","18.739472","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=122, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"185","18.841852","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=123, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"186","18.944235","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=124, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"187","19.046691","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=125, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"188","19.149059","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=126, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"189","19.251462","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=127, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"190","19.353850","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=128, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"191","19.456235","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=129, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"192","19.558931","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=130, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"193","19.661037","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=131, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"194","19.763442","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=132, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"195","19.865859","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=133, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"196","19.968285","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=134, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"197","20.070676","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=135, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"198","20.173052","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=136, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"199","20.275458","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=137, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"200","20.377856","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=138, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"201","20.480311","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=139, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"202","20.582937","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=140, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"203","20.685053","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=141, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"204","20.787407","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=142, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"205","20.889854","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=143, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"206","20.992288","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=144, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"207","21.094633","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=145, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"208","21.197058","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=146, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"209","21.299419","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=147, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"210","21.401852","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=148, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"211","21.504231","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=149, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"212","21.606971","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=150, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"213","21.709033","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=151, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"214","21.811442","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=152, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"215","21.913704","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=153, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"216","22.016230","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=154, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"217","22.118652","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=155, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"218","22.221036","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=156, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"219","22.323483","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=157, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"220","22.425842","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=158, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"221","22.528250","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=159, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"222","22.630979","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=160, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"223","22.733084","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=161, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"224","22.835448","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=162, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"225","22.937855","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=163, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"226","23.040267","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=164, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"227","23.142665","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=165, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"228","23.245082","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=166, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"229","23.347455","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=167, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"230","23.449869","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=168, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"231","23.552246","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=169, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"232","23.654936","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=170, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"233","23.757058","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=171, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"234","23.859448","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=172, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"235","23.961835","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=173, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"236","24.064253","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=174, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"237","24.166674","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=175, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"238","24.269047","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=176, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"239","24.371452","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=177, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"240","24.473843","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=178, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"241","24.576248","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=179, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"242","24.678938","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=180, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"243","24.781020","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=181, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"244","24.883582","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"245","24.985883","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"246","25.088242","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"247","25.190496","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"248","25.293050","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=186, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"249","25.395441","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=187, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"250","25.497874","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=188, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"251","25.600305","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=189, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"252","25.702941","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=190, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"253","25.805085","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=191, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"254","25.907443","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-55 dBm","-92 dBm","37 dB","","6","Beacon frame, SN=192, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"255","26.009845","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=193, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"256","26.112229","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=194, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"257","26.214650","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=195, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"258","26.317032","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=196, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"259","26.419447","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-53 dBm","-92 dBm","39 dB","","6","Beacon frame, SN=197, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"260","26.521815","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-54 dBm","-92 dBm","38 dB","","6","Beacon frame, SN=198, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"261","26.624268","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=199, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"262","26.726936","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=200, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"263","26.829073","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=201, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"264","26.931441","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-52 dBm","-92 dBm","40 dB","","6","Beacon frame, SN=202, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"265","27.033860","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-51 dBm","-92 dBm","41 dB","","6","Beacon frame, SN=203, FN=0, Flags=........C, BI=100, SSID=Z5241154"
"266","27.136285","e6:95:b2:4a:dd:ef","Broadcast","802.11","426","-51 dBm","-92 dBm","41 dB","","6","Beacon frame, SN=204, FN=0, Flags=........C, BI=100, SSID=Z5241154"
